357100	2.18e-07
358100	2.17955e-07
359100	2.17912e-07
360100	2.17868e-07
361100	2.17826e-07
362100	2.17784e-07
363100	2.17743e-07
364100	2.17703e-07
365100	2.17663e-07
366100	2.17624e-07
367100	2.17585e-07
368100	2.17548e-07
369100	2.17511e-07
370100	2.17474e-07
371100	2.17439e-07
372100	2.17404e-07
373100	2.1737e-07
374100	2.17336e-07
375100	2.17304e-07
376100	2.17272e-07
377100	2.17241e-07
378100	2.1721e-07
379100	2.1718e-07
380100	2.17152e-07
381100	2.17123e-07
382100	2.17096e-07
383100	2.17069e-07
384100	2.17044e-07
385100	2.17019e-07
386100	2.16994e-07
387100	2.16971e-07
388100	2.16948e-07
389100	2.16927e-07
390100	2.16906e-07
391100	2.16886e-07
392100	2.16866e-07
393100	2.16848e-07
394100	2.1683e-07
395100	2.16814e-07
396100	2.16798e-07
397100	2.16783e-07
398100	2.16769e-07
399100	2.16755e-07
400100	2.16743e-07
401100	2.16732e-07
402100	2.16721e-07
403100	2.16711e-07
404100	2.16703e-07
405100	2.16695e-07
406100	2.16688e-07
407100	2.16682e-07
408100	2.16677e-07
409100	2.16673e-07
410100	2.1667e-07
411100	2.16668e-07
412100	2.16667e-07
413100	2.16667e-07
414100	2.16668e-07
415100	2.1667e-07
416100	2.16673e-07
417100	2.16677e-07
418100	2.16682e-07
419100	2.16688e-07
420100	2.16695e-07
421100	2.16703e-07
422100	2.16712e-07
423100	2.16723e-07
424100	2.16734e-07
425100	2.16746e-07
426100	2.1676e-07
427100	2.16774e-07
428100	2.1679e-07
429100	2.16807e-07
430100	2.16825e-07
431100	2.16844e-07
432100	2.16865e-07
433100	2.16886e-07
434100	2.16909e-07
435100	2.16932e-07
436100	2.16957e-07
437100	2.16984e-07
438100	2.17011e-07
439100	2.1704e-07
440100	2.1707e-07
441100	2.17101e-07
442100	2.17133e-07
443100	2.17167e-07
444100	2.17202e-07
445100	2.17238e-07
446100	2.17275e-07
447100	2.17314e-07
448100	2.17354e-07
449100	2.17395e-07
450100	2.17438e-07
451100	2.17482e-07
452100	2.17528e-07
453100	2.17575e-07
454100	2.17623e-07
455100	2.17672e-07
456100	2.17723e-07
457100	2.17776e-07
458100	2.1783e-07
459100	2.17885e-07
460100	2.17942e-07
461100	2.18e-07
462100	2.1806e-07
463100	2.18121e-07
464100	2.18184e-07
465100	2.18248e-07
466100	2.18314e-07
467100	2.18381e-07
468100	2.1845e-07
469100	2.1852e-07
470100	2.18592e-07
471100	2.18666e-07
472100	2.18741e-07
473100	2.18818e-07
474100	2.18896e-07
475100	2.18977e-07
476100	2.19058e-07
477100	2.19142e-07
478100	2.19227e-07
479100	2.19314e-07
480100	2.19403e-07
481100	2.19493e-07
482100	2.19585e-07
483100	2.19679e-07
484100	2.19775e-07
485100	2.19873e-07
486100	2.19972e-07
487100	2.20073e-07
488100	2.20176e-07
489100	2.20281e-07
490100	2.20388e-07
491100	2.20497e-07
492100	2.20607e-07
493100	2.2072e-07
494100	2.20835e-07
495100	2.20951e-07
496100	2.2107e-07
497100	2.2119e-07
498100	2.21313e-07
499100	2.21437e-07
500100	2.21564e-07
501100	2.21693e-07
502100	2.21824e-07
503100	2.21957e-07
504100	2.22092e-07
505100	2.22229e-07
506100	2.22369e-07
507100	2.2251e-07
508100	2.22654e-07
509100	2.228e-07
510100	2.22949e-07
511100	2.231e-07
512100	2.23253e-07
513100	2.23408e-07
514100	2.23566e-07
515100	2.23726e-07
516100	2.23888e-07
517100	2.24053e-07
518100	2.2422e-07
519100	2.2439e-07
520100	2.24562e-07
521100	2.24737e-07
522100	2.24914e-07
523100	2.25094e-07
524100	2.25277e-07
525100	2.25462e-07
526100	2.25649e-07
527100	2.2584e-07
528100	2.26033e-07
529100	2.26229e-07
530100	2.26427e-07
531100	2.26628e-07
532100	2.26832e-07
533100	2.27039e-07
534100	2.27249e-07
535100	2.27461e-07
536100	2.27676e-07
537100	2.27895e-07
538100	2.28116e-07
539100	2.2834e-07
540100	2.28568e-07
541100	2.28798e-07
542100	2.29031e-07
543100	2.29268e-07
544100	2.29507e-07
545100	2.2975e-07
546100	2.29996e-07
547100	2.30245e-07
548100	2.30497e-07
549100	2.30753e-07
550100	2.31012e-07
551100	2.31274e-07
552100	2.3154e-07
553100	2.31809e-07
554100	2.32082e-07
555100	2.32358e-07
556100	2.32637e-07
557100	2.32921e-07
558100	2.33207e-07
559100	2.33498e-07
560100	2.33792e-07
561100	2.34089e-07
562100	2.34391e-07
563100	2.34696e-07
564100	2.35005e-07
565100	2.35318e-07
566100	2.35635e-07
567100	2.35956e-07
568100	2.3628e-07
569100	2.36609e-07
570100	2.36942e-07
571100	2.37279e-07
572100	2.3762e-07
573100	2.37965e-07
574100	2.38314e-07
575100	2.38668e-07
576100	2.39026e-07
577100	2.39388e-07
578100	2.39755e-07
579100	2.40126e-07
580100	2.40502e-07
581100	2.40883e-07
582100	2.41267e-07
583100	2.41657e-07
584100	2.42051e-07
585100	2.4245e-07
586100	2.42854e-07
587100	2.43262e-07
588100	2.43676e-07
589100	2.44094e-07
